french,fertility,prob
rural,4,0.0005905301259003399
rural,2,0.3345822855488532
rural,3,0.029392563935677674
rural,1,0.5209931754120906
inspirer,0,0.07918313836413254
inspirer,4,0.0012118549824625268
inspirer,2,0.33047824111063434
inspirer,3,0.038742940864594136
inspirer,1,0.5503838246781765
idée,0,0.39082885845928483
idée,4,0.00011225705226445956
idée,2,0.1125853177485161
idée,3,0.007636019788463907
idée,1,0.48883754695147075
soldat,4,0.5989238255526103
soldat,2,0.026339750142066014
soldat,3,0.3111530522445834
soldat,5,0.06217163227611814
soldat,6,0.0014117397846221391
repose,0,0.3932009317917219
repose,2,0.06738163814127802
repose,3,0.0021202124692789154
repose,1,0.5372972175977212
attaque,0,0.10659607565128648
attaque,2,0.10516457840938556
attaque,3,0.0034020543184435444
attaque,1,0.7848372916208844
établira,0,0.44220671949948
établira,4,0.27903690813046417
établira,2,0.019422952886015622
établira,3,0.17379578168536744
établira,5,0.028723603013230518
établira,6,0.0006561782794910405
établira,1,0.05615785650595127
retourner,4,0.07564487119583839
retourner,2,0.3800033559620958
retourner,3,0.4966294656630229
retourner,5,0.0026779268906427776
retourner,1,0.04504438028840012
pire,0,0.42017817955812486
pire,2,0.06262334329684009
pire,3,0.0019554005150380785
pire,1,0.515243076629997
commerce,0,0.393901116186484
commerce,2,0.0700191938952341
commerce,3,0.0024537079845519043
commerce,1,0.53362598193373
libérale,0,0.02198159638272058
libérale,4,0.0022612726890688336
libérale,2,0.5724824257776927
libérale,3,0.07266207955274566
libérale,1,0.33061262559777227
déterminants,0,0.1364400629584434
déterminants,2,0.13370643395541648
déterminants,3,0.005991898345716117
déterminants,1,0.7238616047404239
banotti,0,0.27675019799554473
banotti,4,0.02066328717989629
banotti,2,0.10438061159016943
banotti,3,0.19290570866542892
banotti,5,0.0004330950755479567
banotti,1,0.4048670994934126
partagées,0,0.2993512336126849
partagées,4,0.01746739862041711
partagées,2,0.39864511735836433
partagées,3,0.1848175761983919
partagées,5,0.00043941806333297543
partagées,1,0.09927925614680888
députés,0,0.3192977701745409
députés,4,0.0002961507399581385
députés,2,0.15211749492178808
députés,3,0.012822791655970663
députés,1,0.515465792507742
loublier,0,0.006377856675963381
loublier,4,0.028934240262189787
loublier,2,0.5743872246980617
loublier,3,0.21807937139557995
loublier,5,0.00098799821699398
loublier,1,0.17123330875121112
dattendre,0,0.37235977493601363
dattendre,2,0.09701040811301594
dattendre,3,0.00499371333211835
dattendre,1,0.525636103618852
fléau,0,0.4777195165251534
fléau,2,0.048601921432172256
fléau,3,0.0012447808215054214
fléau,1,0.472433781221169
manifestement,0,0.6011968677055651
manifestement,2,0.03845332042757873
manifestement,3,0.0010975119456802674
manifestement,1,0.35925229992117597
nets,0,0.08704349905512565
nets,2,0.09414946027682147
nets,3,0.002474676250393003
nets,1,0.8163323644176599
rentreront,4,0.07182687997916208
rentreront,2,0.28908997386949525
rentreront,3,0.6169167581577879
rentreront,5,0.0019227022193865249
rentreront,1,0.020243685774168317
lilletrisme,0,0.08842096900805578
lilletrisme,2,0.09914492758446676
lilletrisme,3,0.0027341980430813915
lilletrisme,1,0.8096999053643961
lavant,0,0.007390563084926857
lavant,4,0.0034298319455210303
lavant,2,0.6626548792522222
lavant,3,0.09781041295890673
lavant,1,0.22871431275842324
marquera,4,0.08789983096547418
marquera,2,0.17458831359298568
marquera,3,0.7300225831051351
marquera,5,0.0021104850837203436
marquera,1,0.005378787252684678
équipes,7,0.0005455005147574208
équipes,4,0.527854999420711
équipes,3,0.1860945985302663
équipes,5,0.2562990944276199
équipes,6,0.02920580710664526
territoriale,4,0.07516368353061303
territoriale,2,0.2547343305062595
territoriale,3,0.6536658695213357
territoriale,5,0.0019186884935123271
territoriale,1,0.014517427948279612
déforestation,0,0.16242431136315896
déforestation,2,0.09734745513614584
déforestation,3,0.003051675144672972
déforestation,1,0.7371765583560221
thomson,0,0.07439304903924443
thomson,2,0.0951271664087503
thomson,3,0.0024582155223590164
thomson,1,0.8280215690296462
montre,0,0.5210102302408137
montre,4,0.0002567381368791575
montre,2,0.08998854862704284
montre,3,0.008626869137832683
montre,1,0.3801176138574315
confus,0,0.16879417298978863
confus,2,0.14640879690057407
confus,3,0.008540583223360753
confus,1,0.6762564468862766
échange,0,0.5635144212639178
échange,2,0.044185354255438146
échange,3,0.00122835486309921
échange,1,0.3910718696175448
situé,7,0.0007574413071751119
situé,4,0.4872100202276029
situé,3,0.11594359496015992
situé,5,0.36147871665401476
situé,6,0.03461022685104736
parcourir,4,0.47817062747129224
parcourir,2,0.059691027096514845
parcourir,3,0.41400392990272333
parcourir,5,0.047051417479929365
parcourir,6,0.001082998049540242
applicables,7,0.0007186630330688858
applicables,4,0.18167774179874185
applicables,0,0.4395454100590481
applicables,2,0.0018666881505361166
applicables,3,0.020255511958988563
applicables,5,0.2668167847632835
applicables,6,0.03053129844591687
applicables,1,0.05858790179041629
marier,0,0.007941434273132101
marier,4,0.0025961132609134503
marier,2,0.681797505047333
marier,3,0.08795668938544038
marier,1,0.21970825803318111
colmater,0,0.09563184111526868
colmater,2,0.0872427809442674
colmater,3,0.0021210644110363644
colmater,1,0.8150043135294275
répéterais,0,0.12741185017994439
répéterais,2,0.12023574357417019
répéterais,3,0.0044030103908940105
répéterais,1,0.7479493958549914
dégage,0,0.0033172903224867436
dégage,4,0.002177760029254496
dégage,2,0.7504945739151504
dégage,3,0.08779738005531751
dégage,1,0.15621299567779073
restons,0,0.11701627750006133
restons,2,0.14525264981333785
restons,3,0.006229443490306507
restons,1,0.7315016291962944
linertie,0,0.13454832041476433
linertie,2,0.13319046902004505
linertie,3,0.005714152523492208
linertie,1,0.7265470580416984
débouche,0,0.006743192821188109
débouche,4,0.0018454068837035287
débouche,2,0.7106411128453494
débouche,3,0.07508479295600454
débouche,1,0.20568549449375442
reconnais,0,0.36632799583874753
reconnais,4,0.0011617241984506106
reconnais,2,0.3046953685468747
reconnais,3,0.038241337381361484
reconnais,1,0.2895735740345658
dattribuer,0,0.4953689446735363
dattribuer,2,0.04570161659556338
dattribuer,3,0.0011318172117016263
dattribuer,1,0.4577976215191987
loccasion,0,0.3000668771648742
loccasion,2,0.08176171238876359
loccasion,3,0.0026828406951294914
loccasion,1,0.6154885697512327
expliquer,0,0.32244529210419653
expliquer,2,0.09255863680526082
expliquer,3,0.003853556596387875
expliquer,1,0.5811425144941548
déchanges,0,0.43099473962494844
déchanges,4,0.03343787209733553
déchanges,2,0.14974333312746632
déchanges,3,0.3083903931641251
déchanges,5,0.0008235656221831174
déchanges,1,0.07661009636394159
transfrontalier,0,0.09612995140226346
transfrontalier,2,0.11004800448879407
transfrontalier,3,0.003885938070059294
transfrontalier,1,0.7899361060388832
multinationale,0,0.06997551544879281
multinationale,2,0.09090696529086664
multinationale,3,0.0022781375059832596
multinationale,1,0.8368393817543572
desquels,4,0.6020713707499732
desquels,2,0.023795770907457797
desquels,3,0.30031695781081186
desquels,5,0.0719664348263482
desquels,6,0.0018494657054088741
honore,0,0.011684387781210979
honore,4,0.0034043830073189054
honore,2,0.6257066155490254
honore,3,0.09636281235665657
honore,1,0.26284180130578816
essor,4,0.060700897722831444
essor,2,0.37474998290328804
essor,3,0.5233389377411855
essor,5,0.0016652276983016032
essor,1,0.039544953934393466
lacunes,0,0.19674936781851812
lacunes,4,0.000590322669619553
lacunes,2,0.19536105099122747
lacunes,3,0.01988214365484202
lacunes,1,0.5874171148657927
seule,0,0.3852568279947161
seule,4,5.3021950178686863e-5
seule,2,0.08380066193355368
seule,3,0.004063535538576455
seule,1,0.526825952582975
personnelles,0,0.06813825117602501
personnelles,2,0.08606105195084564
personnelles,3,0.0018708690418218798
personnelles,1,0.8439298278313075
préférerais,0,0.09680972653622186
préférerais,2,0.12185231230818076
préférerais,3,0.004160815775116093
préférerais,1,0.7771771453804812
commenter,0,0.2305844257266869
commenter,4,0.019025282180006677
commenter,2,0.10273900233992624
commenter,3,0.1340829515991731
commenter,5,0.0005566427116753241
commenter,1,0.5130116954425317
léchelle,0,0.6054373361463893
léchelle,4,0.0002992055194527193
léchelle,2,0.12910971147571892
léchelle,3,0.012203649607409247
léchelle,1,0.2529500972510297
contreproductif,0,0.4292392244997242
contreproductif,4,0.04619626086048365
contreproductif,2,0.1571471751394096
contreproductif,3,0.2857517284335558
contreproductif,5,0.0016592009801979148
contreproductif,1,0.08000641008662875
consultation,0,0.552277965892642
consultation,4,0.00045973721710246317
consultation,2,0.17483238409530455
consultation,3,0.01846662294588678
consultation,1,0.2539632898490643
audit,0,0.012074819591735075
audit,4,0.0021182375542731667
audit,2,0.6445344008842343
audit,3,0.07551980175429497
audit,1,0.2657527402154626
salariés,4,0.05302038294552302
salariés,2,0.39499924650433954
salariés,3,0.5047218833974237
salariés,5,0.0013569840790412597
salariés,1,0.045901503073672474
jobtiendrai,0,0.018204473900327946
jobtiendrai,4,0.002475535566117371
jobtiendrai,2,0.5877619209120688
jobtiendrai,3,0.0777809573622253
jobtiendrai,1,0.3137771122592607
inventaire,4,0.06820129697556303
inventaire,2,0.3199093058520072
inventaire,3,0.5847650737226001
inventaire,5,0.0018115093905465244
inventaire,1,0.02531281405928313
leçons,0,0.25594448504951073
leçons,4,0.0005540212006357957
leçons,2,0.22892159546680743
leçons,3,0.022606454445272373
leçons,1,0.49197344383777375
eurosubsahariennes,7,0.002509427241091385
eurosubsahariennes,4,0.402719160457101
eurosubsahariennes,3,0.05269960014774104
eurosubsahariennes,5,0.4621427404797296
eurosubsahariennes,6,0.07992907167433694
locaux,0,0.0419235079365787
locaux,4,0.03353754316410421
locaux,2,0.2555711630576068
locaux,3,0.22863343518757642
locaux,5,0.0011979189993118877
locaux,1,0.4391364316548219
originaux,4,0.08430320305593522
originaux,2,0.21965847362198557
originaux,3,0.6838957517656553
originaux,5,0.0022297381443628873
originaux,1,0.00991283341206087
dajustement,0,0.43954028415188334
dajustement,4,0.038845080120581826
dajustement,2,0.11603776477999873
dajustement,3,0.3407391659205225
dajustement,5,0.0009460626926596933
dajustement,1,0.06389164233435388
force,0,0.48246396243590417
force,4,0.0001632100111566117
force,2,0.1256240438122153
force,3,0.009432253127115308
force,1,0.38231653061360865
proportionné,0,0.006550781883526273
proportionné,4,0.0018552124580445552
proportionné,2,0.7128844007490479
proportionné,3,0.07543879779310783
proportionné,1,0.2032708071162734
chaque,0,0.32533574971046436
chaque,4,5.867407219939521e-5
chaque,2,0.09053748349672626
chaque,3,0.00446168694088648
chaque,1,0.5796064057797237
commis,0,0.00782848212280851
commis,4,0.0028485085043678427
commis,2,0.6706642311080446
commis,3,0.09009314429693722
commis,1,0.2285656339678416
vain,0,0.4465574314479861
vain,4,0.001031855968625376
vain,2,0.3674243699319361
vain,3,0.04078120382081855
vain,1,0.14420513883063382
écrite,0,0.4357373935091822
écrite,4,0.0009071551835582872
écrite,2,0.35351626108652
écrite,3,0.03701674015592139
écrite,1,0.1728224500648182
bébé,0,0.041502302613955815
bébé,4,0.0032199102783830535
bébé,2,0.47066232359342913
bébé,3,0.0747287344538385
bébé,1,0.4098867290603934
transmise,0,0.0033317329066974264
transmise,4,0.0024968949602514304
transmise,2,0.7471939432496871
transmise,3,0.09363032567785369
transmise,1,0.15334710320551037
couches,0,0.11184131753499495
couches,2,0.09194627973148285
couches,3,0.0024620130431306005
couches,1,0.7937503896903916
effective,0,0.025099014554398304
effective,4,0.005550923284909983
effective,2,0.4972575597244854
effective,3,0.10409978866559952
effective,1,0.36799271377060694
efforts,0,0.2418367633735734
efforts,2,0.09692907613184167
efforts,3,0.0035825714235461444
efforts,1,0.6576515890710388
quannonce,0,0.15928666357412694
quannonce,2,0.11906782745105715
quannonce,3,0.004659648171291891
quannonce,1,0.7169858608035241
poursuivra,0,0.43817524420133336
poursuivra,4,0.013553978713964972
poursuivra,2,0.2681379333302827
poursuivra,3,0.11824069702239957
poursuivra,5,0.00031500557749647055
poursuivra,1,0.16157714115452307
époque,0,0.328459275053405
époque,4,0.19336772050156947
époque,2,0.05491142453150306
époque,3,0.11143582152367328
époque,5,0.02004783123397329
époque,6,0.00045171859820266355
époque,1,0.29132620855767316
corpus,0,0.4805166602376449
corpus,2,0.04552685205129834
corpus,3,0.001022625387271667
corpus,1,0.47293386232378515
coïncidence,0,0.1302807063156281
coïncidence,2,0.18441883275934295
coïncidence,3,0.011939561405316714
coïncidence,1,0.6733608995197122
prérequis,0,0.008831684237067535
prérequis,4,0.0028083639443354956
prérequis,2,0.6699674655590072
prérequis,3,0.09008790069462456
prérequis,1,0.22830458556496533
demanderons,0,0.1857858512518937
demanderons,2,0.16663046919491045
demanderons,3,0.01043065828933751
demanderons,1,0.6371530212638583
contournement,0,0.4463004028850033
contournement,4,0.03526878777878007
contournement,2,0.11106972338093314
contournement,3,0.3493882725480227
contournement,5,0.0007882491235224698
contournement,1,0.05718456428373824
perdrait,0,0.882311071429736
perdrait,2,0.0034316896000561037
perdrait,1,0.11425723897020795
arbre,4,0.0633608758212291
arbre,2,0.32564807468523826
arbre,3,0.5829080758033485
arbre,5,0.0015880260658787562
arbre,1,0.026494947624305376
progresser,0,0.5728092143685128
progresser,2,0.04572620854128426
progresser,3,0.001391517980892855
progresser,1,0.3800730591093101
compte,0,0.6172265890829614
compte,4,0.001509812720672989
compte,2,0.12332848964837052
compte,3,0.02112175938283211
compte,5,3.533373241252149e-5
compte,1,0.2367780154327506
passablement,0,0.08259820156576227
passablement,4,0.031714176096295815
passablement,2,0.2323093262624163
passablement,3,0.278958187669977
passablement,5,0.0008521114620294448
passablement,1,0.37356799694351916
étais,0,0.002391028453996172
étais,4,0.0025915368779513815
étais,2,0.7618114861894435
étais,3,0.09635825361371933
étais,1,0.13684769486488962
encontre,0,0.009747950085208713
encontre,4,0.002291958273230208
encontre,2,0.6481266166511109
encontre,3,0.07713124869988958
encontre,1,0.26270222629056045
docilement,4,0.5617346258172562
docilement,2,0.03468911123230388
docilement,3,0.34411305145811466
docilement,5,0.05812881044282778
docilement,6,0.0013344010494974212
minimales,0,0.057644783180515975
minimales,4,0.0008821139300868274
minimales,2,0.2987467158347021
minimales,3,0.031743075788096486
minimales,1,0.6109833112665987
résolument,0,0.609684099421883
résolument,4,0.0003777956453315225
résolument,2,0.14225998805399112
résolument,3,0.014989566686650116
résolument,1,0.2326885501921442
supprimés,0,0.5147531888595641
supprimés,2,0.047354311633565786
